20161202 131004340,1.06747,1.06732,0
20161202 131004576,1.06751,1.06734,0
20161202 131004840,1.06751,1.06734,0
20161202 131010674,1.06748,1.06732,0
20161202 131013872,1.06751,1.06735,0
20161202 131019156,1.06754,1.06738,0
20161202 131021928,1.06757,1.06741,0
20161202 131022705,1.06754,1.06739,0
20161202 131022896,1.06752,1.06737,0
20161202 131024910,1.0675,1.06734,0
20161202 131029261,1.06753,1.06736,0
20161202 131036707,1.06749,1.06732,0
20161202 131039647,1.06744,1.06726,0
20161202 131039942,1.06741,1.06725,0
20161202 131042175,1.06737,1.0672,0
20161202 131043190,1.06739,1.06723,0
20161202 131043337,1.06742,1.06726,0
20161202 131046977,1.0674,1.06726,0
20161202 131053434,1.06745,1.06728,0
20161202 131053968,1.06748,1.06732,0
20161202 131100146,1.06746,1.06732,0
20161202 131110955,1.0675,1.06732,0
20161202 131111087,1.06751,1.06736,0
20161202 131113747,1.06754,1.06738,0
20161202 131113982,1.06757,1.06741,0
20161202 131115343,1.06754,1.06738,0
20161202 131125441,1.06759,1.06743,0
20161202 131127637,1.06761,1.06745,0
20161202 131128062,1.06763,1.06748,0
20161202 131134504,1.06766,1.06751,0
20161202 131134621,1.06768,1.06754,0
20161202 131136793,1.06772,1.06755,0
20161202 131138088,1.06769,1.06753,0
20161202 131138502,1.06771,1.06756,0
20161202 131139649,1.06774,1.06759,0
20161202 131140203,1.06773,1.06755,0
20161202 131142990,1.06777,1.06762,0
20161202 131144492,1.06779,1.06764,0
20161202 131145826,1.06774,1.06756,0
20161202 131153175,1.06775,1.0676,0
20161202 131153508,1.06777,1.06763,0
20161202 131153808,1.06775,1.06758,0
20161202 131154847,1.06777,1.06761,0
20161202 131155768,1.06779,1.06764,0
20161202 131158256,1.06777,1.06761,0
20161202 131158958,1.06779,1.06763,0
20161202 131203572,1.06783,1.06765,0
20161202 131208239,1.0678,1.06763,0
20161202 131210286,1.06782,1.06767,0
20161202 131215397,1.06784,1.06769,0
20161202 131216272,1.06787,1.0677,0
20161202 131216951,1.06785,1.06768,0
20161202 131218388,1.06787,1.06771,0
20161202 131221645,1.06785,1.06768,0
20161202 131222517,1.06786,1.0677,0
20161202 131222605,1.06783,1.06766,0
20161202 131224504,1.06789,1.06772,0
20161202 131226245,1.06786,1.0677,0
20161202 131226535,1.06788,1.06772,0
20161202 131233419,1.06786,1.0677,0
20161202 131242626,1.06788,1.06772,0
20161202 131247595,1.06787,1.06769,0
20161202 131250248,1.06788,1.06772,0
20161202 131254659,1.06786,1.0677,0
20161202 131254928,1.06784,1.06766,0
20161202 131255585,1.06786,1.0677,0
20161202 131256057,1.06784,1.06766,0
20161202 131256514,1.06786,1.06769,0
20161202 131256632,1.06784,1.06767,0
20161202 131256933,1.06781,1.06765,0
20161202 131259063,1.06778,1.06762,0
20161202 131259351,1.0678,1.06765,0
20161202 131300234,1.06783,1.06767,0
20161202 131300970,1.06779,1.06761,0
20161202 131309338,1.06775,1.06759,0
20161202 131310252,1.06772,1.06757,0
20161202 131325770,1.06771,1.06753,0
20161202 131325873,1.06768,1.06752,0
20161202 131326713,1.0677,1.06755,0
20161202 131328463,1.06767,1.06753,0
20161202 131328862,1.06766,1.0675,0
20161202 131329289,1.06768,1.06752,0
20161202 131330087,1.06766,1.06749,0
20161202 131331560,1.06768,1.06753,0
20161202 131331950,1.06767,1.0675,0
20161202 131332421,1.06769,1.06753,0
20161202 131332616,1.06771,1.06756,0
20161202 131335278,1.06769,1.06754,0
20161202 131335535,1.06767,1.0675,0
20161202 131337031,1.06764,1.06748,0
20161202 131339841,1.0676,1.06745,0
20161202 131342245,1.06768,1.06752,0
20161202 131344998,1.06763,1.06747,0
20161202 131345229,1.06757,1.06742,0
20161202 131347395,1.06755,1.0674,0
20161202 131348440,1.06758,1.06742,0
20161202 131349233,1.06753,1.06737,0
20161202 131351516,1.06747,1.06731,0
20161202 131353278,1.06743,1.06725,0
20161202 131353774,1.06735,1.06718,0
20161202 131353875,1.06733,1.06715,0
20161202 131355588,1.06734,1.06718,0
20161202 131356405,1.06737,1.06721,0
20161202 131356979,1.06732,1.06716,0
20161202 131358218,1.0673,1.06713,0
20161202 131358362,1.06728,1.06709,0
20161202 131358862,1.06728,1.06709,0
20161202 131403798,1.0673,1.06713,0
20161202 131404054,1.06732,1.06715,0
20161202 131404560,1.06735,1.06718,0
20161202 131404872,1.06737,1.0672,0
20161202 131408548,1.06739,1.06722,0
20161202 131408999,1.06739,1.06722,0
20161202 131409499,1.06739,1.06722,0
20161202 131412602,1.06739,1.06723,0
20161202 131412638,1.06736,1.0672,0
20161202 131412989,1.0674,1.06722,0
20161202 131413282,1.06735,1.06718,0
20161202 131413488,1.06737,1.0672,0
20161202 131421848,1.06741,1.06725,0
20161202 131428042,1.06739,1.06723,0
20161202 131428988,1.06737,1.0672,0
20161202 131441980,1.06739,1.06722,0
20161202 131444017,1.06741,1.06726,0
20161202 131450491,1.06748,1.0673,0
20161202 131453351,1.0675,1.06733,0
20161202 131453833,1.06756,1.06738,0
20161202 131456228,1.06753,1.06736,0
20161202 131456550,1.06751,1.06733,0
20161202 131457973,1.06747,1.0673,0
20161202 131459661,1.06749,1.06733,0
20161202 131500717,1.06746,1.06731,0
20161202 131502819,1.06753,1.06737,0
20161202 131503101,1.06755,1.06739,0
20161202 131503566,1.06758,1.06741,0
20161202 131504029,1.06761,1.06744,0
20161202 131507617,1.06763,1.06747,0
20161202 131507746,1.06766,1.06749,0
20161202 131508142,1.0677,1.06752,0
20161202 131508662,1.06772,1.06756,0
20161202 131510610,1.06768,1.06751,0
20161202 131513305,1.06765,1.06749,0
20161202 131513519,1.06763,1.06747,0
20161202 131517096,1.06758,1.06742,0
20161202 131518133,1.06761,1.06745,0
20161202 131522498,1.0676,1.06742,0
20161202 131523533,1.06762,1.06745,0
20161202 131526661,1.06759,1.06741,0
20161202 131529490,1.06761,1.06745,0
20161202 131557975,1.06763,1.06749,0
20161202 131601842,1.06767,1.06751,0
20161202 131602589,1.06762,1.06746,0
20161202 131603004,1.06757,1.06741,0
20161202 131604347,1.06758,1.0674,0
20161202 131605302,1.06749,1.06733,0
20161202 131605428,1.06747,1.0673,0
20161202 131606357,1.0675,1.06733,0
20161202 131606981,1.06747,1.06729,0
20161202 131607321,1.0675,1.06733,0
20161202 131607576,1.06756,1.06738,0
20161202 131608000,1.06758,1.06741,0
20161202 131608413,1.0676,1.06744,0
20161202 131610415,1.06762,1.06746,0
20161202 131612337,1.06761,1.06743,0
20161202 131612433,1.06756,1.06739,0
20161202 131613321,1.06751,1.06734,0
20161202 131613812,1.06753,1.06736,0
20161202 131619136,1.06756,1.06738,0
20161202 131619263,1.06756,1.06739,0
20161202 131619418,1.06752,1.06738,0
20161202 131623728,1.06749,1.06731,0
20161202 131624111,1.06753,1.06738,0
20161202 131627860,1.06758,1.0674,0
20161202 131635635,1.06753,1.06739,0
20161202 131635954,1.06751,1.06736,0
20161202 131639552,1.06749,1.06733,0
20161202 131639691,1.06745,1.06731,0
20161202 131645543,1.06751,1.06735,0
20161202 131646948,1.06753,1.06738,0
20161202 131649627,1.0675,1.06736,0
20161202 131652840,1.06749,1.06732,0
20161202 131655187,1.06745,1.06731,0
20161202 131655935,1.06748,1.06732,0
20161202 131656839,1.06751,1.06735,0
20161202 131703891,1.06747,1.06734,0
20161202 131710554,1.06747,1.06729,0
20161202 131714213,1.06748,1.06732,0
20161202 131714547,1.06746,1.0673,0
20161202 131715577,1.06743,1.06728,0
20161202 131728458,1.06746,1.06729,0
20161202 131731619,1.06743,1.06728,0
20161202 131745049,1.06738,1.06722,0
20161202 131745291,1.06733,1.06718,0
20161202 131807775,1.06731,1.06715,0
20161202 131811380,1.06733,1.06718,0
20161202 131816830,1.06735,1.06721,0
20161202 131913311,1.06733,1.06717,0
20161202 131922056,1.06736,1.0672,0
20161202 131922173,1.06733,1.06717,0
20161202 131939835,1.06735,1.06719,0
20161202 131940506,1.06733,1.06717,0
20161202 132004296,1.06735,1.06719,0
20161202 132010282,1.06729,1.06712,0
20161202 132014732,1.06726,1.0671,0
20161202 132015178,1.06724,1.06707,0
20161202 132015678,1.06726,1.06709,0
20161202 132018249,1.06729,1.06711,0
20161202 132035349,1.06729,1.06711,0
20161202 132040268,1.06726,1.0671,0
20161202 132041426,1.06728,1.06713,0
20161202 132041732,1.0673,1.06715,0
20161202 132044641,1.06728,1.06713,0
20161202 132047538,1.06726,1.0671,0
20161202 132051685,1.06728,1.06712,0
20161202 132059653,1.06732,1.06715,0
20161202 132100755,1.06729,1.06713,0
20161202 132111308,1.06731,1.06715,0
20161202 132112303,1.06729,1.06713,0
20161202 132119300,1.06733,1.06714,0
20161202 132126250,1.06729,1.06714,0
20161202 132139612,1.06732,1.06715,0
20161202 132140641,1.06735,1.06718,0
20161202 132140739,1.06737,1.06721,0
20161202 132142837,1.06734,1.06717,0
20161202 132145557,1.06731,1.06715,0
20161202 132152564,1.06734,1.06718,0
20161202 132158391,1.06737,1.0672,0
20161202 132158602,1.06733,1.06718,0
20161202 132210908,1.06738,1.0672,0
20161202 132212886,1.06734,1.06719,0
20161202 132241704,1.06738,1.06722,0
20161202 132300929,1.06736,1.06721,0
20161202 132311257,1.06733,1.06718,0
20161202 132315141,1.06738,1.06719,0
20161202 132322110,1.0674,1.06722,0
20161202 132326390,1.06744,1.06727,0
20161202 132411210,1.06746,1.06729,0
20161202 132411598,1.06749,1.06731,0
20161202 132411867,1.0675,1.06735,0
20161202 132414136,1.06753,1.06736,0
20161202 132417207,1.06758,1.06741,0
20161202 132420319,1.0676,1.06744,0
20161202 132420692,1.06765,1.06748,0
20161202 132427444,1.0676,1.06744,0
20161202 132431702,1.06762,1.06746,0
20161202 132432092,1.06761,1.06743,0
20161202 132435362,1.06759,1.06741,0
20161202 132456714,1.06749,1.06733,0
20161202 132506854,1.06753,1.06735,0
20161202 132507011,1.06755,1.06738,0
20161202 132537118,1.06749,1.06734,0
20161202 132550243,1.06747,1.06729,0
20161202 132551612,1.06744,1.06727,0
20161202 132605388,1.06748,1.06732,0
20161202 132605890,1.0675,1.06735,0
20161202 132650569,1.06753,1.06736,0
20161202 132728229,1.06749,1.06734,0
20161202 132751096,1.06754,1.06738,0
20161202 132800638,1.06759,1.06744,0
20161202 132805482,1.06762,1.06746,0
20161202 132812788,1.0676,1.06743,0
20161202 132814727,1.06757,1.0674,0
20161202 132816937,1.06757,1.06742,0
20161202 132822171,1.06761,1.06743,0
20161202 132822299,1.06767,1.06749,0
20161202 132822705,1.06764,1.06747,0
20161202 132824080,1.06766,1.06749,0
20161202 132824498,1.06771,1.06753,0
20161202 132828112,1.06766,1.06748,0
20161202 132829463,1.06763,1.06745,0
20161202 132829545,1.0676,1.06744,0
20161202 132831227,1.06768,1.06752,0
20161202 132831639,1.06768,1.06752,0
20161202 132832139,1.06768,1.06752,0
20161202 132837064,1.06772,1.06754,0
20161202 132846263,1.0677,1.06753,0
20161202 132846286,1.06767,1.0675,0
20161202 132849200,1.06763,1.06746,0
20161202 132854297,1.06764,1.06749,0
20161202 132901208,1.06763,1.06746,0
20161202 132902027,1.0676,1.06743,0
20161202 132902220,1.06755,1.06738,0
20161202 132903783,1.06759,1.06744,0
20161202 132909514,1.06752,1.06734,0
20161202 132909749,1.06748,1.06733,0
20161202 132928082,1.06754,1.06736,0
20161202 132929263,1.06756,1.06739,0
20161202 132930433,1.06749,1.06734,0
20161202 132932781,1.06747,1.06731,0
20161202 132933441,1.06744,1.06727,0
20161202 132934961,1.06746,1.0673,0
20161202 132935046,1.06748,1.06733,0
20161202 132944069,1.0675,1.06735,0
20161202 132944707,1.06748,1.06733,0
20161202 132946208,1.06743,1.06728,0
20161202 132947817,1.06746,1.0673,0
20161202 132949307,1.06743,1.06728,0
20161202 132951561,1.06746,1.0673,0
20161202 132953249,1.06748,1.06732,0
20161202 132954928,1.06751,1.06735,0
20161202 132956837,1.06749,1.06733,0
20161202 132957784,1.06746,1.06731,0
20161202 132959435,1.06744,1.06726,0
20161202 133000387,1.06744,1.06729,0
20161202 133001755,1.06748,1.06731,0
20161202 133015636,1.06745,1.06729,0
20161202 133019962,1.0674,1.06724,0
20161202 133023961,1.06737,1.06721,0
20161202 133024835,1.06735,1.06718,0
20161202 133031756,1.06737,1.06721,0
20161202 133053035,1.06739,1.06724,0
20161202 133053051,1.06741,1.06726,0
20161202 133058748,1.0674,1.06723,0
20161202 133100768,1.06736,1.06721,0
20161202 133101707,1.06735,1.06718,0
20161202 133105334,1.06732,1.06716,0
20161202 133107676,1.06729,1.06713,0
20161202 133107987,1.0673,1.06716,0
20161202 133133416,1.06729,1.06712,0
20161202 133147235,1.06731,1.06714,0
20161202 133147521,1.06731,1.06714,0
20161202 133204783,1.0673,1.06711,0
20161202 133210478,1.06724,1.06707,0
20161202 133212166,1.06727,1.0671,0
20161202 133213017,1.0673,1.06712,0
20161202 133215367,1.06726,1.0671,0
20161202 133220616,1.06724,1.06707,0
20161202 133233768,1.06721,1.06706,0
20161202 133234150,1.06724,1.06707,0
20161202 133247222,1.06718,1.06702,0
20161202 133316518,1.06722,1.06705,0
20161202 133318113,1.06716,1.06699,0
20161202 133318790,1.06716,1.06701,0
20161202 133320128,1.06721,1.06705,0
20161202 133331002,1.06719,1.06703,0
20161202 133357268,1.06716,1.06701,0
20161202 133400571,1.06725,1.06704,0
20161202 133400621,1.06727,1.06707,0
20161202 133404839,1.06723,1.06706,0
20161202 133420835,1.06737,1.06717,0
20161202 133427298,1.06739,1.06722,0
20161202 133439828,1.06737,1.06722,0
20161202 133441401,1.06741,1.06723,0
20161202 133441611,1.06737,1.06721,0
20161202 133443223,1.06734,1.06719,0
20161202 133443474,1.06732,1.06716,0
20161202 133444567,1.06729,1.06714,0
20161202 133444696,1.06722,1.06706,0
20161202 133444986,1.06726,1.06707,0
20161202 133446650,1.06723,1.06706,0
20161202 133511528,1.06721,1.06703,0
20161202 133511621,1.06718,1.06701,0
20161202 133512198,1.06715,1.06699,0
20161202 133516437,1.06718,1.06701,0
20161202 133517736,1.06715,1.06699,0
20161202 133532664,1.06713,1.06696,0
20161202 133534012,1.06715,1.06699,0
20161202 133534618,1.06712,1.06696,0
20161202 133601695,1.06716,1.06697,0
20161202 133617830,1.06717,1.067,0
20161202 133640632,1.06713,1.06698,0
20161202 133653868,1.06711,1.06695,0
20161202 133658400,1.06709,1.06693,0
20161202 133659812,1.067,1.06683,0
20161202 133706452,1.06702,1.06686,0
20161202 133706634,1.06699,1.06684,0
20161202 133711540,1.06703,1.06685,0
20161202 133717350,1.06705,1.0669,0
20161202 133724531,1.06704,1.06686,0
20161202 133724645,1.06701,1.06684,0
20161202 133801538,1.06693,1.06676,0
20161202 133803321,1.06684,1.06668,0
20161202 133804451,1.06681,1.06667,0
20161202 133807334,1.06684,1.06668,0
20161202 133810626,1.06686,1.06671,0
20161202 133810748,1.06688,1.06674,0
20161202 133813061,1.0668,1.06663,0
20161202 133813453,1.06675,1.06658,0
20161202 133814029,1.06677,1.0666,0
20161202 133815331,1.06679,1.06664,0
20161202 133816141,1.06682,1.06666,0
20161202 133817792,1.06678,1.0666,0
20161202 133819058,1.06674,1.06659,0
20161202 133820817,1.06671,1.06652,0
20161202 133820928,1.06668,1.06651,0
20161202 133830411,1.0667,1.06653,0
20161202 133832463,1.06675,1.06657,0
20161202 133836512,1.06678,1.0666,0
20161202 133839926,1.06674,1.06657,0
20161202 133843344,1.06677,1.06659,0
20161202 133845321,1.0668,1.06662,0
20161202 133845426,1.06682,1.06664,0
20161202 133848869,1.06679,1.06663,0
20161202 133849245,1.06677,1.06659,0
20161202 133852361,1.06674,1.06657,0
20161202 133852514,1.06677,1.06659,0
20161202 133855619,1.06674,1.06657,0
20161202 133855894,1.06671,1.06654,0
20161202 133857557,1.06667,1.06649,0
20161202 133908038,1.06664,1.06647,0
20161202 133908614,1.06665,1.06647,0
20161202 133916560,1.06663,1.06644,0
20161202 133919168,1.06659,1.06643,0
20161202 133921845,1.06653,1.06635,0
20161202 133928084,1.06649,1.06632,0
20161202 133930123,1.06647,1.0663,0
20161202 133930442,1.06644,1.06628,0
20161202 133932013,1.06642,1.06624,0
20161202 133933668,1.06643,1.06628,0
20161202 133935093,1.06638,1.06621,0
20161202 133935183,1.06636,1.06619,0
20161202 133937820,1.06641,1.0662,0
20161202 133954890,1.06637,1.06621,0
20161202 133955109,1.06627,1.0661,0
20161202 133957989,1.06627,1.06612,0
20161202 134001348,1.06626,1.06608,0
20161202 134003047,1.06628,1.06611,0
20161202 134004100,1.0663,1.06613,0
20161202 134006266,1.06628,1.06611,0
20161202 134012159,1.06631,1.06613,0
20161202 134013068,1.06636,1.06617,0
20161202 134013326,1.06644,1.06627,0
20161202 134013525,1.06641,1.06624,0
20161202 134013728,1.06638,1.06621,0
20161202 134015798,1.06635,1.0662,0
20161202 134017541,1.06634,1.06617,0
20161202 134018040,1.06637,1.06619,0
20161202 134019793,1.06642,1.06624,0
20161202 134020013,1.0664,1.06622,0
20161202 134020322,1.06638,1.0662,0
20161202 134021223,1.0664,1.06622,0
20161202 134022070,1.06638,1.0662,0
20161202 134028888,1.06634,1.06619,0
20161202 134029148,1.06631,1.06615,0
20161202 134029368,1.06635,1.06618,0
20161202 134029612,1.06637,1.06621,0
20161202 134030808,1.0663,1.06612,0
20161202 134033817,1.06625,1.0661,0
20161202 134034158,1.06628,1.06612,0
20161202 134059024,1.06625,1.0661,0
20161202 134059268,1.06629,1.06611,0
20161202 134100879,1.06625,1.06608,0
20161202 134110593,1.06627,1.06612,0
20161202 134112587,1.0663,1.06613,0
20161202 134114808,1.06626,1.06613,0
20161202 134118921,1.06634,1.06614,0
20161202 134119170,1.06643,1.06625,0
20161202 134119893,1.06646,1.06629,0
20161202 134120008,1.06651,1.06634,0
20161202 134120535,1.06649,1.06632,0
20161202 134134538,1.06644,1.06631,0
20161202 134135098,1.06651,1.06634,0
20161202 134135328,1.06648,1.06633,0
20161202 134135924,1.06646,1.06629,0
20161202 134136317,1.06651,1.06634,0
20161202 134136521,1.06657,1.0664,0
20161202 134142475,1.06655,1.0664,0
20161202 134152801,1.06652,1.06638,0
20161202 134155835,1.06651,1.06635,0
20161202 134156106,1.06653,1.06638,0
20161202 134158700,1.06657,1.0664,0
20161202 134204234,1.06654,1.06638,0
20161202 134209289,1.06652,1.06636,0
20161202 134211965,1.06649,1.06633,0
20161202 134212307,1.06653,1.06636,0
20161202 134212753,1.06649,1.06632,0
20161202 134213834,1.06647,1.06629,0
20161202 134218979,1.06648,1.06633,0
20161202 134240111,1.06646,1.0663,0
20161202 134240231,1.06643,1.06629,0
20161202 134241092,1.06645,1.06631,0
20161202 134241210,1.06643,1.06629,0
20161202 134245698,1.06645,1.06631,0
20161202 134251116,1.06648,1.06634,0
20161202 134305393,1.06644,1.06627,0
20161202 134306697,1.06649,1.06633,0
20161202 134306836,1.06652,1.06636,0
20161202 134308308,1.0665,1.06633,0
20161202 134308750,1.06653,1.06637,0
20161202 134310840,1.06651,1.06637,0
20161202 134312938,1.06649,1.06635,0
20161202 134313049,1.06647,1.06632,0
20161202 134331785,1.06645,1.06629,0
20161202 134332236,1.06641,1.06627,0
20161202 134333776,1.06644,1.06629,0
20161202 134340631,1.06647,1.06631,0
20161202 134341165,1.06642,1.06626,0
20161202 134359700,1.06647,1.06631,0
20161202 134404270,1.06645,1.06629,0
20161202 134411531,1.06647,1.06631,0
20161202 134413879,1.06652,1.06636,0
20161202 134419207,1.0665,1.06633,0
20161202 134419321,1.06647,1.0663,0
20161202 134420166,1.06649,1.06632,0
20161202 134425063,1.06651,1.06634,0
20161202 134446159,1.06649,1.06631,0
20161202 134455937,1.06646,1.06628,0
20161202 134459185,1.06643,1.06625,0
20161202 134501448,1.0664,1.06623,0
20161202 134501663,1.06631,1.06613,0
20161202 134501959,1.06626,1.06608,0
20161202 134502110,1.06617,1.06601,0
20161202 134503203,1.06622,1.06603,0
20161202 134503303,1.06624,1.06606,0
20161202 134503682,1.0663,1.06612,0
20161202 134504063,1.06627,1.0661,0
20161202 134507150,1.0663,1.06612,0
20161202 134507263,1.06632,1.06614,0
20161202 134509848,1.06638,1.0662,0
20161202 134521097,1.06641,1.06622,0
20161202 134528863,1.06642,1.06625,0
20161202 134529679,1.0663,1.06612,0
20161202 134529827,1.06627,1.06609,0
20161202 134530951,1.06619,1.06602,0
20161202 134534267,1.06622,1.06604,0
20161202 134536336,1.06617,1.06599,0
20161202 134537552,1.06614,1.06596,0
20161202 134538876,1.06617,1.06598,0
20161202 134540091,1.06614,1.06596,0
20161202 134540761,1.06611,1.06595,0
20161202 134542308,1.06607,1.06589,0
20161202 134543681,1.06613,1.06594,0
20161202 134543795,1.06613,1.06595,0
20161202 134546924,1.06615,1.06597,0
20161202 134551233,1.06613,1.06595,0
20161202 134552288,1.06608,1.06591,0
20161202 134555056,1.06602,1.06585,0
20161202 134555307,1.06607,1.0659,0
20161202 134555928,1.06609,1.06592,0
20161202 134556262,1.06611,1.06594,0
20161202 134558344,1.06616,1.06597,0
20161202 134558488,1.06617,1.066,0
20161202 134609712,1.06616,1.06597,0
20161202 134613333,1.06613,1.06596,0
20161202 134615619,1.06617,1.06598,0
20161202 134617860,1.06619,1.06601,0
20161202 134618228,1.06621,1.06603,0
20161202 134619741,1.06617,1.06601,0
20161202 134624151,1.06614,1.06598,0
20161202 134631956,1.06611,1.06594,0
20161202 134633371,1.06616,1.06599,0
20161202 134634012,1.06619,1.06601,0
20161202 134635718,1.0662,1.06604,0
20161202 134643169,1.06629,1.06611,0
20161202 134643650,1.0663,1.06613,0
20161202 134646260,1.06633,1.06615,0
20161202 134649671,1.06626,1.06603,0
20161202 134649846,1.06625,1.06606,0
20161202 134650107,1.06627,1.06609,0
20161202 134700447,1.06624,1.06607,0
20161202 134700634,1.06621,1.06606,0
20161202 134720980,1.06624,1.06608,0
20161202 134730471,1.06627,1.06609,0
20161202 134736208,1.06629,1.06613,0
20161202 134736689,1.06633,1.06616,0
20161202 134738905,1.06636,1.0662,0
20161202 134741042,1.0664,1.06623,0
20161202 134747303,1.06637,1.0662,0
20161202 134747578,1.06638,1.06624,0
20161202 134749888,1.06642,1.06625,0
20161202 134758383,1.06639,1.06622,0
20161202 134758501,1.06636,1.06619,0
20161202 134811602,1.06628,1.06609,0
20161202 134815736,1.06628,1.06611,0
20161202 134816788,1.06631,1.06613,0
20161202 134821243,1.06635,1.06618,0
20161202 134822005,1.06639,1.0662,0
20161202 134823993,1.06634,1.06602,0
20161202 134824119,1.06618,1.06589,0
20161202 134824363,1.06612,1.06588,0
20161202 134827588,1.06611,1.06592,0
20161202 134829616,1.06608,1.06591,0
20161202 134836055,1.06612,1.06593,0
20161202 134838152,1.06608,1.0659,0
20161202 134845194,1.06605,1.06589,0
20161202 134847933,1.06602,1.06586,0
20161202 134851209,1.06597,1.0658,0
20161202 134852028,1.06595,1.06578,0
20161202 134852602,1.06598,1.0658,0
20161202 134855173,1.06596,1.06577,0
20161202 134855388,1.06596,1.06578,0
20161202 134856108,1.06598,1.06581,0
20161202 134859693,1.06601,1.06583,0
20161202 134859761,1.06603,1.06586,0
20161202 134902230,1.06598,1.06582,0
20161202 134906107,1.06596,1.06579,0
20161202 134906609,1.066,1.06581,0
20161202 134911989,1.06608,1.06589,0
20161202 134912152,1.0661,1.06591,0
20161202 134918166,1.06606,1.06591,0
20161202 134931792,1.06609,1.06592,0
20161202 134932320,1.06611,1.06594,0
20161202 134937002,1.06613,1.06597,0
20161202 134937220,1.06617,1.06599,0
20161202 135009576,1.06614,1.06597,0
20161202 135016180,1.06615,1.06601,0
20161202 135016874,1.0662,1.06604,0
20161202 135018406,1.06618,1.066,0
20161202 135023759,1.06618,1.06602,0
20161202 135023784,1.06621,1.06604,0
20161202 135031157,1.06625,1.06609,0
20161202 135032613,1.06628,1.06612,0
20161202 135045731,1.06625,1.06609,0
20161202 135045815,1.06623,1.06606,0
20161202 135059636,1.06624,1.0661,0
20161202 135113633,1.0663,1.06613,0
20161202 135114133,1.0663,1.06613,0
20161202 135115417,1.06631,1.06617,0
20161202 135123656,1.0663,1.06613,0
20161202 135124820,1.06627,1.06611,0
20161202 135134334,1.06625,1.06608,0
20161202 135134677,1.0663,1.06614,0
20161202 135134808,1.06627,1.06611,0
20161202 135144941,1.0662,1.06598,0
20161202 135147619,1.06613,1.06598,0
20161202 135148247,1.06616,1.06599,0
20161202 135150155,1.06621,1.06603,0
20161202 135150323,1.06618,1.06602,0
20161202 135207188,1.06614,1.066,0
20161202 135208257,1.06607,1.06591,0
20161202 135208470,1.06609,1.06594,0
20161202 135208808,1.06607,1.06592,0
20161202 135237636,1.0661,1.06593,0
20161202 135237994,1.06612,1.06596,0
20161202 135239138,1.06615,1.06598,0
20161202 135239453,1.06616,1.06601,0
20161202 135239732,1.06616,1.06601,0
20161202 135240232,1.06616,1.06601,0
20161202 135246510,1.06608,1.06589,0
20161202 135254068,1.0661,1.06593,0
20161202 135255326,1.06612,1.06596,0
20161202 135255651,1.06615,1.06598,0
20161202 135257712,1.06617,1.06601,0
20161202 135300385,1.06619,1.06603,0
20161202 135300628,1.06616,1.06601,0
20161202 135303837,1.0662,1.06602,0
20161202 135304343,1.06617,1.06601,0
20161202 135314236,1.06619,1.06603,0
20161202 135314799,1.06617,1.06601,0
20161202 135317779,1.06614,1.06598,0
20161202 135317841,1.06611,1.06594,0
20161202 135323030,1.06609,1.06591,0
20161202 135323124,1.06606,1.06587,0
20161202 135328744,1.06608,1.06591,0
20161202 135407270,1.06594,1.06577,0
20161202 135407639,1.06594,1.06577,0
20161202 135409896,1.06596,1.06579,0
20161202 135410382,1.06587,1.0657,0
20161202 135413487,1.06588,1.06573,0
20161202 135417127,1.0659,1.06576,0
20161202 135423183,1.06587,1.0657,0
20161202 135424919,1.06589,1.06572,0
20161202 135429695,1.06584,1.06567,0
20161202 135429912,1.06581,1.06565,0
20161202 135430865,1.06578,1.06561,0
20161202 135432824,1.0658,1.06564,0
20161202 135435756,1.06582,1.06566,0
20161202 135437271,1.06585,1.06569,0
20161202 135437910,1.06587,1.06572,0
20161202 135440655,1.06577,1.06561,0
20161202 135441179,1.06577,1.06561,0
20161202 135441679,1.06577,1.06561,0
20161202 135446722,1.0657,1.0655,0
20161202 135447835,1.06571,1.06554,0
20161202 135449791,1.06574,1.06557,0
20161202 135449831,1.06578,1.06562,0
20161202 135450129,1.06581,1.06565,0
20161202 135451835,1.06578,1.06563,0
20161202 135452379,1.06573,1.06556,0
20161202 135452958,1.06574,1.06556,0
20161202 135453727,1.06575,1.06561,0
20161202 135453908,1.06575,1.06556,0
20161202 135457851,1.06571,1.06555,0
20161202 135459237,1.06573,1.06558,0
20161202 135500319,1.06575,1.0656,0
20161202 135502806,1.06574,1.06556,0
20161202 135504948,1.06571,1.06555,0
20161202 135505436,1.06572,1.06558,0
20161202 135506349,1.06575,1.0656,0
20161202 135507907,1.06573,1.06558,0
20161202 135509756,1.06568,1.06554,0
20161202 135510712,1.06571,1.06555,0
20161202 135516808,1.06577,1.06559,0
20161202 135523924,1.06575,1.06556,0
20161202 135524204,1.06569,1.06552,0
20161202 135524396,1.06566,1.06547,0
20161202 135524572,1.06567,1.0655,0
20161202 135524896,1.06567,1.0655,0
20161202 135525431,1.06571,1.06555,0
20161202 135526016,1.06574,1.06558,0
20161202 135529064,1.06578,1.0656,0
20161202 135530595,1.06579,1.06563,0
20161202 135531057,1.06576,1.06558,0
20161202 135531126,1.06573,1.06556,0
20161202 135531360,1.06577,1.0656,0
20161202 135537661,1.06582,1.06565,0
20161202 135538695,1.06582,1.06565,0
20161202 135539195,1.06582,1.06565,0
20161202 135541053,1.06584,1.06568,0
20161202 135541110,1.06587,1.06571,0
